timestamp,Load_consumed (kWh),air_temp,holiday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,January,February,March,April,May,June,July,August,September,October,November
2024-09-20 16:00:00,21.55999999999767,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 16:15:00,19.139999999999414,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 16:30:00,17.729999999995925,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 16:45:00,17.5,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 17:00:00,18.80999999999767,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 17:15:00,16.970000000001164,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 17:30:00,17.69999999999709,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 17:45:00,18.80000000000291,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 18:00:00,18.15000000000873,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 18:15:00,20.75999999999476,25.33333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 18:30:00,20.17999999999301,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 18:45:00,19.69000000000233,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 19:00:00,21.44000000000233,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 19:15:00,20.94999999999709,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 19:30:00,20.29000000000815,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 19:45:00,20.580000000001743,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 20:00:00,18.589999999996508,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 20:15:00,19.89999999999418,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 20:30:00,20.79000000000815,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 20:45:00,18.84999999999127,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 21:00:00,17.45000000001164,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 21:15:00,19.669999999998254,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 21:30:00,19.42999999999301,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 21:45:00,17.880000000004657,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 22:00:00,18.839999999996508,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 22:15:00,17.330000000001746,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 22:30:00,18.210000000006403,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 22:45:00,16.179999999993015,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 23:00:00,16.339999999996508,22.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 23:15:00,16.620000000009895,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 23:30:00,14.779999999998836,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-20 23:45:00,14.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 00:00:00,15.379999999990105,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 00:15:00,14.309999999997672,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 00:30:00,13.80000000000291,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 00:45:00,14.360000000000582,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 01:00:00,13.020000000004076,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 01:15:00,13.30000000000291,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 01:30:00,13.809999999997672,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 01:45:00,13.19999999999709,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 02:00:00,13.910000000003492,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 02:15:00,13.339999999996508,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 02:30:00,13.729999999995924,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 02:45:00,13.660000000003492,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 03:00:00,13.139999999999418,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 03:15:00,12.830000000001746,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 03:30:00,13.410000000003492,21.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 03:45:00,12.440000000002328,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 04:00:00,12.599999999991269,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 04:15:00,12.75,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 04:30:00,11.900000000008731,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 04:45:00,11.979999999995924,21.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 05:00:00,12.819999999992431,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 05:15:00,12.09000000001106,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 05:30:00,13.569999999992431,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 05:45:00,12.690000000002328,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 06:00:00,12.35000000000582,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 06:15:00,14.14999999999418,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 06:30:00,14.040000000008147,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 06:45:00,14.119999999995343,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 07:00:00,14.14999999999418,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 07:15:00,13.970000000001164,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 07:30:00,16.04000000000815,22.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 07:45:00,16.80999999999767,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 08:00:00,15.629999999990105,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 08:15:00,16.010000000009313,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 08:30:00,19.919999999998254,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 08:45:00,18.360000000000586,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 09:00:00,18.7899999999936,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 09:15:00,18.87000000000989,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 09:30:00,18.45999999999185,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 09:45:00,19.16000000000349,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 10:00:00,10.279999999998836,23.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 10:15:00,8.669999999998254,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 10:30:00,21.510000000009317,24.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 10:45:00,20.919999999998254,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 11:00:00,18.79999999998836,25.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 11:15:00,16.670000000012806,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 11:30:00,16.989999999990687,26.666666666666668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 11:45:00,16.160000000003492,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 12:00:00,15.580000000001746,27.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 12:15:00,17.110000000000582,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 12:30:00,15.979999999995924,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 12:45:00,16.089999999996508,28.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 13:00:00,16.029999999998836,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 13:15:00,15.270000000004076,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 13:30:00,14.820000000006983,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 13:45:00,15.769999999989524,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 14:00:00,15.139999999999418,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 14:15:00,15.59000000001106,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 14:30:00,15.970000000001164,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 14:45:00,4.7299999999959255,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 15:00:00,1.3166666666656963,29.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 15:15:00,1.3166666666656963,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 15:30:00,1.3166666666656963,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 15:45:00,1.3166666666656963,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 16:00:00,1.3166666666656963,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 16:15:00,1.3166666666656963,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 16:30:00,1.3166666666802485,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 16:45:00,1.3166666666656963,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 17:00:00,1.3166666666656963,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 17:15:00,1.3166666666656963,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 17:30:00,1.3166666666656963,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 17:45:00,1.3166666666656963,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 18:00:00,27.019999999989523,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 18:15:00,27.260000000009317,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 18:30:00,23.819999999992437,27.666666666666668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 18:45:00,25.0,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 19:00:00,26.94000000000233,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 19:15:00,23.39999999999418,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 19:30:00,23.110000000000586,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 19:45:00,22.780000000013388,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 20:00:00,21.639999999999414,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 20:15:00,22.05999999999767,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 20:30:00,19.75,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 20:45:00,18.65999999998894,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 21:00:00,19.84000000001106,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 21:15:00,17.819999999992433,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 21:30:00,18.37000000000989,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 21:45:00,18.30999999999767,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 22:00:00,17.269999999989523,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 22:15:00,17.04000000000815,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 22:30:00,18.520000000004075,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 22:45:00,16.64999999999418,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 23:00:00,16.14999999999418,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 23:15:00,17.570000000006985,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 23:30:00,15.660000000003492,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-21 23:45:00,15.239999999990689,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 00:00:00,16.020000000004075,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 00:15:00,14.869999999995343,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 00:30:00,15.440000000002328,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 00:45:00,14.430000000007569,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 01:00:00,14.479999999995924,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 01:15:00,15.0,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 01:30:00,14.00999999999476,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 01:45:00,13.809999999997672,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 02:00:00,14.59000000001106,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 02:15:00,13.55000000000291,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 02:30:00,13.869999999995343,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 02:45:00,13.929999999993017,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 03:00:00,13.559999999997672,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 03:15:00,13.430000000007569,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 03:30:00,14.460000000006405,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 03:45:00,13.459999999991853,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 04:00:00,14.419999999998254,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 04:15:00,13.639999999999418,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 04:30:00,13.290000000008147,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 04:45:00,13.369999999995343,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 05:00:00,12.69999999999709,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 05:15:00,13.44999999999709,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 05:30:00,14.190000000002328,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 05:45:00,14.029999999998836,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 06:00:00,14.919999999998254,22.33333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 06:15:00,15.55000000000291,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 06:30:00,14.919999999998254,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 06:45:00,16.65000000000873,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 07:00:00,20.610000000000586,23.33333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 07:15:00,20.94000000000233,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 07:30:00,19.7899999999936,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 07:45:00,21.30999999999767,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 08:00:00,23.02999999999884,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 08:15:00,24.419999999998254,25.666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 08:30:00,24.270000000004075,26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 08:45:00,23.24000000000524,26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 09:00:00,23.220000000001164,26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 09:15:00,28.2899999999936,26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 09:30:00,32.05999999999767,26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 09:45:00,34.19000000000233,26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 10:00:00,31.69000000000233,27.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 10:15:00,31.44000000000233,27.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 10:30:00,33.36000000000058,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 10:45:00,30.089999999996508,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 11:00:00,31.020000000004075,28.666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 11:15:00,28.75,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 11:30:00,27.70999999999185,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 11:45:00,31.020000000004075,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 12:00:00,28.67999999999301,29.666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 12:15:00,29.680000000007567,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 12:30:00,31.00999999999476,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 12:45:00,29.320000000006985,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 13:00:00,30.25,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 13:15:00,32.02999999999884,30.33333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 13:30:00,30.919999999998254,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 13:45:00,31.69999999999709,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 14:00:00,31.52999999999884,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 14:15:00,30.210000000006403,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 14:30:00,30.09999999999127,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 14:45:00,31.09000000001106,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 15:00:00,28.14999999999418,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 15:15:00,30.35000000000582,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 15:30:00,28.389999999999414,29.666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 15:45:00,25.2899999999936,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 16:00:00,22.820000000006985,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 16:15:00,21.39999999999418,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 16:30:00,21.79000000000815,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 16:45:00,22.689999999987776,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 17:00:00,17.49000000000524,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 17:15:00,16.94000000000233,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 17:30:00,17.029999999998836,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 17:45:00,17.160000000003492,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 18:00:00,18.44000000000233,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 18:15:00,20.30999999999767,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 18:30:00,24.129999999990105,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 18:45:00,23.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 19:00:00,24.79000000000815,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 19:15:00,24.7899999999936,27.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 19:30:00,23.220000000001164,27.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 19:45:00,25.16000000000349,27.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 20:00:00,22.169999999998254,26.33333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 20:15:00,21.75,26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 20:30:00,21.619999999995343,25.666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 20:45:00,19.570000000006985,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 21:00:00,19.14999999999418,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 21:15:00,20.49000000000524,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 21:30:00,18.89999999999418,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 21:45:00,18.41000000000349,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 22:00:00,18.94999999999709,24.33333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 22:15:00,16.160000000003492,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 22:30:00,15.169999999998254,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 22:45:00,16.830000000001746,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 23:00:00,15.309999999997672,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 23:15:00,16.30000000000291,23.33333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 23:30:00,14.679999999993017,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-22 23:45:00,14.620000000009895,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-23 00:00:00,14.360000000000582,23.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-23 00:15:00,13.30000000000291,23.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-23 00:30:00,13.139999999999418,23.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
